stock,date,calendar_rows,db_rows,db_open_rows,db_high_rows,db_low_rows,db_close_rows,db_volume_rows,db_amount_rows,adj_rows,has_limit_row,prev_close,up_limit,down_limit,qlib_open_non_null,qlib_high_non_null,qlib_low_non_null,qlib_close_non_null,qlib_volume_non_null,qlib_amount_non_null,qlib_factor_non_null,qlib_limit_up_non_null,qlib_limit_down_non_null,qlib_prev_close_non_null,qlib_up_limit_price_non_null,qlib_down_limit_price_non_null,patch_required_fields,verify_required_fields,patchable_candidate
688432.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,11.46,13.75,9.17,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688432.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,11.45,13.74,9.16,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688432.SH,2025-07-15,240,240,240,240,240,240,240,240,1,True,11.36,13.63,9.09,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688433.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,36.04,43.25,28.83,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688439.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,54.95,65.94,43.96,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688439.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,55.42,66.5,44.34,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688455.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,13.95,16.74,11.16,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688455.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,13.97,16.76,11.18,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688455.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,14.01,16.81,11.21,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688455.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,14.23,17.08,11.38,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688456.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,35.75,42.9,28.6,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688458.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,46.44,55.73,37.15,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688459.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,9.64,11.57,7.71,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688459.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,9.61,11.53,7.69,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688459.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,9.7,11.64,7.76,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688459.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,9.68,11.62,7.74,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688459.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,9.7,11.64,7.76,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688459.SH,2025-07-15,240,240,240,240,240,240,240,240,1,True,9.76,11.71,7.81,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688459.SH,2025-07-16,240,240,240,240,240,240,240,240,1,True,9.64,11.57,7.71,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688466.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,18.56,22.27,14.85,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688468.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,7.4,8.88,5.92,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688468.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,7.43,8.92,5.94,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688468.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,7.41,8.89,5.93,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688468.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,7.44,8.93,5.95,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688468.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,7.48,8.98,5.98,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688468.SH,2025-07-15,240,240,240,240,240,240,240,240,1,True,7.55,9.06,6.04,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688469.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,4.69,5.63,3.75,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688469.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,4.69,5.63,3.75,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688469.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,4.71,5.65,3.77,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688469.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,4.72,5.66,3.78,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688472.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,9.08,10.9,7.26,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688472.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,9.49,11.39,7.59,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688472.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,9.56,11.47,7.65,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688472.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,9.58,11.5,7.66,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688475.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,31.1,37.32,24.88,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688475.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,31.84,38.21,25.47,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688475.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,31.57,37.88,25.26,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688475.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,31.7,38.04,25.36,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688475.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,32.24,38.69,25.79,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688475.SH,2025-07-15,240,240,240,240,240,240,240,240,1,True,32.06,38.47,25.65,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688475.SH,2025-07-16,240,240,240,240,240,240,240,240,1,True,33.82,40.58,27.06,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688479.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,19.29,23.15,15.43,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688479.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,19.45,23.34,15.56,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688479.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,19.56,23.47,15.65,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688479.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,19.45,23.34,15.56,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688479.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,19.38,23.26,15.5,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688480.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,32.55,39.06,26.04,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688480.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,33.66,40.39,26.93,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688480.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,34.02,40.82,27.22,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688480.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,33.86,40.63,27.09,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688480.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,34.0,40.8,27.2,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688480.SH,2025-07-15,240,240,240,240,240,240,240,240,1,True,38.2,45.84,30.56,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688484.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,39.37,47.24,31.5,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688484.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,39.2,47.04,31.36,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688484.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,38.34,46.01,30.67,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688484.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,38.1,45.72,30.48,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688484.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,38.29,45.95,30.63,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688484.SH,2025-07-15,240,240,240,240,240,240,240,240,1,True,38.05,45.66,30.44,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688486.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,61.11,73.33,48.89,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688486.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,61.83,74.2,49.46,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688486.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,60.82,72.98,48.66,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688486.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,58.98,70.78,47.18,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688486.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,60.31,72.37,48.25,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688486.SH,2025-07-15,240,240,240,240,240,240,240,240,1,True,59.37,71.24,47.5,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688486.SH,2025-07-16,240,240,240,240,240,240,240,240,1,True,61.42,73.7,49.14,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688488.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,14.16,16.99,11.33,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688488.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,14.15,16.98,11.32,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688488.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,14.02,16.82,11.22,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688488.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,14.14,16.97,11.31,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688488.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,14.56,17.47,11.65,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688488.SH,2025-07-15,240,240,240,240,240,240,240,240,1,True,15.15,18.18,12.12,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688496.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,8.65,10.38,6.92,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688496.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,8.79,10.55,7.03,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688496.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,8.73,10.48,6.98,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688496.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,8.71,10.45,6.97,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688496.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,8.77,10.52,7.02,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688496.SH,2025-07-15,240,240,240,240,240,240,240,240,1,True,8.86,10.63,7.09,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688496.SH,2025-07-16,240,240,240,240,240,240,240,240,1,True,8.78,10.54,7.02,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688498.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,190.07,228.08,152.06,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688498.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,205.9,247.08,164.72,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688499.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,39.8,47.76,31.84,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688499.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,39.28,47.14,31.42,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688499.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,39.4,47.28,31.52,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688499.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,39.46,47.35,31.57,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688499.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,39.28,47.14,31.42,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688499.SH,2025-07-15,240,240,240,240,240,240,240,240,1,True,40.16,48.19,32.13,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688500.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,50.0,60.0,40.0,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688500.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,49.95,59.94,39.96,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688500.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,48.99,58.79,39.19,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688500.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,48.08,57.7,38.46,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688500.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,51.46,61.75,41.17,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688500.SH,2025-07-15,240,240,240,240,240,240,240,240,1,True,54.22,65.06,43.38,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688501.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,27.67,33.2,22.14,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688501.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,28.29,33.95,22.63,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688501.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,28.4,34.08,22.72,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688501.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,27.93,33.52,22.34,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688501.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,27.81,33.37,22.25,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688501.SH,2025-07-15,240,240,240,240,240,240,240,240,1,True,29.85,35.82,23.88,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688503.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,45.87,55.04,36.7,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688503.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,47.11,56.53,37.69,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688503.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,46.32,55.58,37.06,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688503.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,45.95,55.14,36.76,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688503.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,44.47,53.36,35.58,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688506.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,302.89,363.47,242.31,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688506.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,292.2,350.64,233.76,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688507.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,64.76,77.71,51.81,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688507.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,65.28,78.34,52.22,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688509.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,4.3,5.16,3.44,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688509.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,4.31,5.17,3.45,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688509.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,4.34,5.21,3.47,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688509.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,4.36,5.23,3.49,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688509.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,4.41,5.29,3.53,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688511.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,17.87,21.44,14.3,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688511.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,18.46,22.15,14.77,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688511.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,18.15,21.78,14.52,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688511.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,18.23,21.88,14.58,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688511.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,18.57,22.28,14.86,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688511.SH,2025-07-15,240,240,240,240,240,240,240,240,1,True,18.77,22.52,15.02,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688513.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,40.44,48.53,32.35,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688513.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,40.12,48.14,32.1,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688513.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,40.29,48.35,32.23,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688513.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,40.36,48.43,32.29,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688513.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,39.98,47.98,31.98,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688519.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,42.98,51.58,34.38,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688519.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,44.89,53.87,35.91,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688519.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,44.03,52.84,35.22,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688519.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,41.7,50.04,33.36,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688519.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,40.99,49.19,32.79,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688522.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,48.11,57.73,38.49,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688528.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,10.23,12.28,8.18,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688528.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,10.46,12.55,8.37,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688528.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,12.55,15.06,10.04,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688528.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,12.63,15.16,10.1,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688529.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,17.35,20.82,13.88,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688529.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,17.58,21.1,14.06,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688529.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,21.1,25.32,16.88,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688530.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,16.22,19.46,12.98,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688530.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,16.7,20.04,13.36,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688530.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,16.51,19.81,13.21,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688531.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,69.83,83.8,55.86,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688531.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,70.21,84.25,56.17,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688533.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,26.4,31.68,21.12,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688535.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,81.49,97.79,65.19,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688535.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,81.38,97.66,65.1,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688535.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,80.26,96.31,64.21,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688538.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,2.39,2.87,1.91,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688538.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,2.37,2.84,1.9,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688538.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,2.37,2.84,1.9,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688538.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,2.39,2.87,1.91,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688538.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,2.41,2.89,1.93,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688539.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,25.7,30.84,20.56,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688539.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,26.35,31.62,21.08,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688543.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,56.5,67.8,45.2,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688545.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,26.85,32.22,21.48,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688545.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,27.8,33.36,22.24,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688548.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,9.9,11.88,7.92,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688548.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,9.98,11.98,7.98,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688548.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,9.96,11.95,7.97,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688548.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,9.98,11.98,7.98,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688548.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,9.99,11.99,7.99,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688549.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,7.53,9.04,6.02,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688553.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,20.04,24.05,16.03,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688553.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,19.45,23.34,15.56,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688553.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,20.02,24.02,16.02,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688553.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,20.33,24.4,16.26,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688553.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,20.07,24.08,16.06,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688558.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,24.68,29.62,19.74,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688558.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,25.06,30.07,20.05,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688558.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,24.92,29.9,19.94,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688560.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,14.69,17.63,11.75,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688560.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,15.06,18.07,12.05,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688560.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,14.91,17.89,11.93,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688562.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,17.55,21.06,14.04,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688562.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,17.85,21.42,14.28,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688562.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,17.83,21.4,14.26,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688565.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,9.42,11.3,7.54,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688565.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,9.62,11.54,7.7,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688565.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,9.5,11.4,7.6,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688565.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,9.56,11.47,7.65,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688565.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,9.46,11.35,7.57,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688566.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,28.84,34.61,23.07,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688566.SH,2025-07-09,240,240,240,240,240,240,240,240,1,True,28.77,34.52,23.02,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688566.SH,2025-07-10,240,240,240,240,240,240,240,240,1,True,28.72,34.46,22.98,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688566.SH,2025-07-11,240,240,240,240,240,240,240,240,1,True,29.92,35.9,23.94,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688566.SH,2025-07-14,240,240,240,240,240,240,240,240,1,True,29.4,35.28,23.52,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688566.SH,2025-07-15,240,240,240,240,240,240,240,240,1,True,29.32,35.18,23.46,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688566.SH,2025-07-16,240,240,240,240,240,240,240,240,1,True,29.64,35.57,23.71,240,240,240,240,240,240,240,240,240,240,240,240,,,False
688567.SH,2025-07-08,240,240,240,240,240,240,240,240,1,True,13.82,16.58,11.06,240,240,240,240,240,240,240,240,240,240,240,240,,,False
